OfferId,LegId,RecipientUserId,Status,SentAt,RespondedAt
11780,6659,a5208635-148f-469b-8352-93bb43121125,Expired,2025-11-17 14:51:40.312479+00:00,2025-11-17 14:56:41.312479+00:00
11781,6661,32dabeac-6d57-4153-93ad-14f06a0acce8,Accepted,2025-11-17 09:07:11.312479+00:00,2025-11-17 09:08:29.312479+00:00
11782,6661,f3853cc7-a88d-4db6-a8f9-6868120b063c,Declined,2025-11-17 09:06:55.312479+00:00,2025-11-17 09:15:16.312479+00:00
11783,6661,9828a30f-4330-495a-919d-4d35042345b4,Sent,2025-11-17 09:06:34.312479+00:00,
11784,6661,031e6657-af5c-46bb-9f42-db448c4d6138,Declined,2025-11-17 09:06:58.312479+00:00,2025-11-17 09:08:08.312479+00:00
11785,6661,6f105130-fafe-4918-88dd-22b11b0d6fb1,Expired,2025-11-17 09:07:19.312479+00:00,2025-11-17 09:10:33.312479+00:00
11786,6662,304482fe-1561-4ab4-83bc-cbadc9efe80f,Accepted,2025-11-15 21:17:06.312479+00:00,2025-11-15 21:19:30.312479+00:00
11787,6663,9270adbc-f5a2-4ca0-8d33-bab113654c7a,Accepted,2025-11-16 01:29:56.312479+00:00,2025-11-16 01:29:47.312479+00:00
11788,6663,c55a2b83-dc7f-4836-814c-36f54f0a317a,Declined,2025-11-16 01:29:25.312479+00:00,2025-11-16 01:32:10.312479+00:00
11789,6663,843b8ace-10c3-48d5-a94f-01f30742dae7,Declined,2025-11-16 01:30:03.312479+00:00,2025-11-16 01:38:16.312479+00:00
11790,6663,6424f8e4-f9b6-4deb-93ea-2019ee637d1b,Expired,2025-11-16 01:30:11.312479+00:00,2025-11-16 01:32:37.312479+00:00
11791,6664,71a4ae13-ef66-4715-a0e7-6c1d69db44d7,Sent,2025-11-15 17:16:57.312479+00:00,
11792,6664,911aa3da-4b23-4f0a-ab52-cfdddd85766c,Expired,2025-11-15 17:16:35.312479+00:00,2025-11-15 17:17:54.312479+00:00
11793,6665,f95605f4-a3be-4e17-b83d-fcfb2bc44a56,Accepted,2025-11-16 13:45:59.312479+00:00,2025-11-16 13:45:30.312479+00:00
11794,6665,16e65991-8dcd-462a-a9a1-e6cdc6b3c414,Declined,2025-11-16 13:45:59.312479+00:00,2025-11-16 13:47:39.312479+00:00
11795,6665,e4080185-3023-4196-825a-093e5836325e,Sent,2025-11-16 13:45:49.312479+00:00,
11796,6666,e8837844-04f1-4104-af16-503bdd7feae8,Sent,2025-11-15 20:04:36.312479+00:00,
11797,6666,62837c12-dd72-4ddd-a20f-a59da089def2,Declined,2025-11-15 20:04:21.312479+00:00,2025-11-15 20:12:15.312479+00:00
11798,6666,e55fdd9f-99cc-4f6d-9681-0a37193aecbc,Declined,2025-11-15 20:05:08.312479+00:00,2025-11-15 20:11:51.312479+00:00
11799,6666,efaebc20-23c1-4ef3-a9e7-d3e7b681aca7,Declined,2025-11-15 20:04:39.312479+00:00,2025-11-15 20:08:06.312479+00:00
11800,6667,4d03403c-5ddf-4ed6-8ea0-c34d630223c9,Accepted,2025-11-16 00:08:24.312479+00:00,2025-11-16 00:12:03.312479+00:00
11801,6668,291b2fb2-b3f0-4eed-a504-32dfd29e3772,Sent,2025-11-16 00:08:57.312479+00:00,
11802,6667,47093d5a-190d-43de-bcc2-dae0825e9dc2,Declined,2025-11-16 00:08:39.312479+00:00,2025-11-16 00:11:53.312479+00:00
11803,6669,3bf6680e-f229-48ff-9204-d01adf81dce0,Expired,2025-11-16 12:26:33.312479+00:00,2025-11-16 12:35:31.312479+00:00
11804,6669,c9e6d77c-beb3-4940-a6d2-4e33a6a93646,Expired,2025-11-16 12:26:32.312479+00:00,2025-11-16 12:31:03.312479+00:00
11805,6670,83353d52-db4e-4760-8f92-4743d403b4d6,Accepted,2025-11-17 14:39:44.312479+00:00,2025-11-17 14:41:22.312479+00:00
11806,6670,f3a6a744-52a1-49d6-8701-dd3cdbd6565d,Expired,2025-11-17 14:39:29.312479+00:00,2025-11-17 14:48:53.312479+00:00
11807,6670,06a86fe1-5a10-47e0-9b92-bd016b9060df,Sent,2025-11-17 14:39:59.312479+00:00,
11808,6670,16e99e3f-bcf1-42e4-af7f-623e447d36a4,Declined,2025-11-17 14:39:41.312479+00:00,2025-11-17 14:44:44.312479+00:00
11809,6672,be978647-4791-4cd6-926b-c5c06d6839d6,Declined,2025-11-17 13:51:10.312479+00:00,2025-11-17 13:59:56.312479+00:00
11810,6671,683f7eda-5987-413e-b3a6-cefb71f69399,Declined,2025-11-17 13:50:50.312479+00:00,2025-11-17 13:51:31.312479+00:00
11811,6676,372ce751-49a3-49e0-bb2b-d3247c6536e7,Sent,2025-11-17 02:52:15.312479+00:00,
11812,6676,1006c688-3d9d-42fe-9e7b-f001256de1f0,Declined,2025-11-17 02:51:38.312479+00:00,2025-11-17 02:58:34.312479+00:00
11813,6675,2cb7de02-571a-4113-aa68-385ea5036999,Declined,2025-11-17 02:51:32.312479+00:00,2025-11-17 02:58:57.312479+00:00
11814,6674,30030fef-602b-4494-a418-408349460793,Sent,2025-11-17 02:52:03.312479+00:00,
11815,6677,ef43fe11-53d1-44ef-918c-a6e0dd4ab421,Accepted,2025-11-17 00:27:51.312479+00:00,2025-11-17 00:31:41.312479+00:00
11816,6679,9caaedb7-5d4c-401a-82ca-63eab512bcf0,Expired,2025-11-16 03:26:54.312479+00:00,2025-11-16 03:27:05.312479+00:00
11817,6679,f52f65c7-b2f6-4c25-b441-e824e06aa9b6,Declined,2025-11-16 03:26:55.312479+00:00,2025-11-16 03:28:19.312479+00:00
11818,6679,e45c46ad-0719-4b57-9461-c4fba780ba32,Expired,2025-11-16 03:26:32.312479+00:00,2025-11-16 03:28:36.312479+00:00
11819,6678,43b2d38d-ab9c-402b-8161-212e88143a94,Sent,2025-11-16 03:26:39.312479+00:00,
11820,6680,5b1cf336-c1c3-4143-bfef-c67a18b01b48,Sent,2025-11-17 00:30:23.312479+00:00,
11821,6681,fbadc99e-7518-4273-b998-30182780a39d,Accepted,2025-11-17 14:36:19.312479+00:00,2025-11-17 14:39:02.312479+00:00
11822,6681,6c61b575-e23b-488e-ac6b-7dba696a388e,Expired,2025-11-17 14:35:52.312479+00:00,2025-11-17 14:39:28.312479+00:00
11823,6681,56407450-9c8d-49c7-9231-42a1511fee07,Declined,2025-11-17 14:36:16.312479+00:00,2025-11-17 14:41:29.312479+00:00
11824,6682,e9cb20d6-a1a8-4f1e-8266-3e6521e1a204,Accepted,2025-11-16 09:01:14.312479+00:00,2025-11-16 09:01:10.312479+00:00
11825,6682,a0ac69b2-0381-4083-b7d1-e50964ce59d2,Declined,2025-11-16 09:01:12.312479+00:00,2025-11-16 09:03:04.312479+00:00
11826,6682,aa43e086-0bd3-4f82-a7cd-c7d0f230a078,Expired,2025-11-16 09:00:35.312479+00:00,2025-11-16 09:01:25.312479+00:00
11827,6682,3026df35-be6e-4fe6-b1bf-02d8e69f57a5,Expired,2025-11-16 09:00:48.312479+00:00,2025-11-16 09:01:04.312479+00:00
11828,6682,7e8ce29f-11b2-4657-9f8e-c086a5f147b2,Declined,2025-11-16 09:00:28.312479+00:00,2025-11-16 09:04:37.312479+00:00
11829,6683,2de7193c-a012-4311-9ac7-9e9e693a0d08,Expired,2025-11-16 05:45:06.312479+00:00,2025-11-16 05:54:10.312479+00:00
11830,6683,f2cf9eb4-1d94-48f6-989d-fb103c3cd444,Declined,2025-11-16 05:44:31.312479+00:00,2025-11-16 05:46:01.312479+00:00
11831,6683,59a03426-7633-4c4a-9402-802b023d1979,Expired,2025-11-16 05:44:30.312479+00:00,2025-11-16 05:52:46.312479+00:00
11832,6683,f0cfa0ee-0388-441a-9769-413353465d03,Expired,2025-11-16 05:44:54.312479+00:00,2025-11-16 05:52:44.312479+00:00
11833,6684,1a88ee36-3f37-4ae6-9561-3523c017dfc4,Accepted,2025-11-16 22:52:19.312479+00:00,2025-11-16 22:53:03.312479+00:00
11834,6684,281ed1b2-4fef-448d-82d2-b4f6da3420fb,Declined,2025-11-16 22:51:27.312479+00:00,2025-11-16 22:53:20.312479+00:00
11835,6684,991a6585-39a1-482e-83f4-91075a44700b,Expired,2025-11-16 22:52:14.312479+00:00,2025-11-16 22:51:39.312479+00:00
11836,6684,d21625d1-012c-4776-adda-f8419202ed49,Sent,2025-11-16 22:51:53.312479+00:00,
11837,6685,fd456c90-5fad-47a5-84ae-e28f652bbb95,Accepted,2025-11-17 09:56:49.312479+00:00,2025-11-17 09:58:31.312479+00:00
11838,6685,98af0731-cef6-4351-a074-266d27def130,Declined,2025-11-17 09:56:32.312479+00:00,2025-11-17 10:03:54.312479+00:00
11839,6688,16542d53-45a0-4f2b-ab04-49e5b6b86121,Declined,2025-11-17 12:15:39.312479+00:00,2025-11-17 12:18:41.312479+00:00
11840,6688,5b929cf1-de75-4047-8195-cdf476e7653b,Sent,2025-11-17 12:15:26.312479+00:00,
11841,6688,75cd5292-479a-4822-a6f9-0472a2cb6e1e,Declined,2025-11-17 12:15:35.312479+00:00,2025-11-17 12:18:13.312479+00:00
11842,6690,d79969a4-0003-4727-88d4-0241b32a89a2,Accepted,2025-11-15 21:50:58.312479+00:00,2025-11-15 21:51:24.312479+00:00
11843,6690,629bb1f1-e90a-4431-acdd-9a613bf41135,Expired,2025-11-15 21:51:14.312479+00:00,2025-11-15 21:56:32.312479+00:00
11844,6691,16542d53-45a0-4f2b-ab04-49e5b6b86121,Declined,2025-11-15 21:50:45.312479+00:00,2025-11-15 21:59:00.312479+00:00
11845,6691,6dd66f2d-a64d-41ab-9aa0-95574f389929,Expired,2025-11-15 21:50:41.312479+00:00,2025-11-15 22:00:18.312479+00:00
11846,6693,e4c24469-9114-4221-a097-07a1c80a3a47,Declined,2025-11-16 11:27:35.312479+00:00,2025-11-16 11:30:13.312479+00:00
11847,6692,757f452c-ac24-4cfe-b72a-0306c09d837d,Declined,2025-11-16 11:28:15.312479+00:00,2025-11-16 11:27:57.312479+00:00
11848,6692,05572fef-1b36-4343-8713-fb1178e1ee0b,Expired,2025-11-16 11:27:29.312479+00:00,2025-11-16 11:28:14.312479+00:00
11849,6692,3a8cf272-954a-4b04-840c-3bec1a7de799,Expired,2025-11-16 11:27:40.312479+00:00,2025-11-16 11:36:18.312479+00:00
11850,6695,5c67465a-aa1c-4868-a6a7-0dd0986de2ef,Expired,2025-11-16 02:46:15.312479+00:00,2025-11-16 02:46:59.312479+00:00
11851,6695,9be8f1c6-bd05-4a99-a0b3-1b8341ceca6b,Declined,2025-11-16 02:45:21.312479+00:00,2025-11-16 02:49:15.312479+00:00
11852,6697,ebe000fa-f7c2-4e01-954f-5665a9134734,Accepted,2025-11-15 22:28:56.312479+00:00,2025-11-15 22:31:57.312479+00:00
11853,6698,74dd8795-dae7-4e3f-ac49-18c4a122d4ab,Expired,2025-11-15 22:29:09.312479+00:00,2025-11-15 22:32:49.312479+00:00
11854,6696,2cab861a-e6c2-4460-a420-54200d8e8deb,Declined,2025-11-15 22:28:44.312479+00:00,2025-11-15 22:31:13.312479+00:00
11855,6698,c29ab660-80a6-429f-a99f-6648dad8baa5,Declined,2025-11-15 22:28:39.312479+00:00,2025-11-15 22:38:04.312479+00:00
11856,6696,6ae6d833-3883-4c9e-95e7-7933f305c6c3,Declined,2025-11-15 22:29:08.312479+00:00,2025-11-15 22:35:56.312479+00:00
11857,6701,ba29148f-85e7-4fed-9969-b633ce7775fd,Accepted,2025-11-16 22:17:04.312479+00:00,2025-11-16 22:21:12.312479+00:00
11858,6701,c1465c24-7aa3-4653-a2b0-e6caf00336ff,Declined,2025-11-16 22:16:37.312479+00:00,2025-11-16 22:17:49.312479+00:00
11859,6701,bf750aea-4aa0-45ab-b96a-84285d195cae,Expired,2025-11-16 22:17:16.312479+00:00,2025-11-16 22:19:06.312479+00:00
11860,6703,e8837844-04f1-4104-af16-503bdd7feae8,Accepted,2025-11-16 12:54:14.312479+00:00,2025-11-16 12:53:41.312479+00:00
11861,6703,b99ee8b7-0b7a-4908-a012-78f783454fd1,Sent,2025-11-16 12:53:57.312479+00:00,
11862,6703,2156132d-2bd7-49b2-9c88-d954295a3a02,Expired,2025-11-16 12:53:59.312479+00:00,2025-11-16 12:57:56.312479+00:00
11863,6703,b2476b86-3913-474c-b637-fb13681b3b82,Declined,2025-11-16 12:53:21.312479+00:00,2025-11-16 13:02:32.312479+00:00
11864,6704,ee2c84fd-bc54-4f9b-8418-c74992290478,Accepted,2025-11-16 12:05:11.312479+00:00,2025-11-16 12:07:03.312479+00:00
11865,6704,23254be8-70df-410a-b175-5d123ae868e1,Declined,2025-11-16 12:04:58.312479+00:00,2025-11-16 12:10:06.312479+00:00
11866,6704,f6404de5-4d7d-493f-a899-31b911e5a6d8,Sent,2025-11-16 12:05:18.312479+00:00,
11867,6704,0d1b7a37-87bb-4ba6-98e7-19f3d24d49b5,Expired,2025-11-16 12:04:30.312479+00:00,2025-11-16 12:07:34.312479+00:00
11868,6705,78a8dfcf-52bc-4105-9441-66694ba24218,Expired,2025-11-16 08:37:43.312479+00:00,2025-11-16 08:43:20.312479+00:00
11869,6706,791cdfe0-fafb-46fb-8337-3eb9f1e5970c,Declined,2025-11-16 14:21:14.312479+00:00,2025-11-16 14:28:51.312479+00:00
11870,6706,0250ce6f-f6ba-499c-9205-fd499311f29f,Declined,2025-11-16 14:20:30.312479+00:00,2025-11-16 14:26:08.312479+00:00
11871,6706,261a7a0f-ea42-42f1-a1e2-577a81f59010,Sent,2025-11-16 14:20:39.312479+00:00,
11872,6707,ba55d7f9-89a0-470c-b13f-ae6fb923ef3c,Accepted,2025-11-17 12:24:40.312479+00:00,2025-11-17 12:26:51.312479+00:00
11873,6707,2a8af5a0-05df-4e37-9188-d0b0cf2f0c1a,Sent,2025-11-17 12:24:30.312479+00:00,
11874,6707,f8acc1e8-250c-4a6c-aee7-0fd282cd29f3,Sent,2025-11-17 12:24:48.312479+00:00,
11875,6707,57469415-0377-4ba6-85b2-db1204995c65,Sent,2025-11-17 12:24:35.312479+00:00,
11876,6709,50c84b57-5034-43a5-8212-3e3d52eebe18,Accepted,2025-11-17 12:40:44.312479+00:00,2025-11-17 12:44:49.312479+00:00
11877,6712,f3f3baff-d043-4cdc-9058-f92c372cc9ed,Accepted,2025-11-15 18:08:50.312479+00:00,2025-11-15 18:09:24.312479+00:00
11878,6715,0784bb2c-0e07-468c-98d0-33a7622cbada,Accepted,2025-11-16 13:56:55.312479+00:00,2025-11-16 13:58:42.312479+00:00
11879,6715,6424f8e4-f9b6-4deb-93ea-2019ee637d1b,Declined,2025-11-16 13:56:27.312479+00:00,2025-11-16 14:04:20.312479+00:00
11880,6715,e8837844-04f1-4104-af16-503bdd7feae8,Sent,2025-11-16 13:56:23.312479+00:00,
11881,6715,828da548-58fb-4254-a9fc-75950aed3479,Declined,2025-11-16 13:57:01.312479+00:00,2025-11-16 14:03:40.312479+00:00
11882,6716,753b93e6-8fe7-4225-9627-589e4e0bfb8b,Accepted,2025-11-16 11:52:45.312479+00:00,2025-11-16 11:54:24.312479+00:00
11883,6718,386b5b3f-43ac-498e-b944-25d14d9f1305,Accepted,2025-11-16 01:11:01.312479+00:00,2025-11-16 01:11:28.312479+00:00
11884,6722,75d78a89-fb6e-4b0c-b786-b27370bae980,Accepted,2025-11-16 04:23:36.312479+00:00,2025-11-16 04:23:45.312479+00:00
11885,6721,59ee5f53-daf5-4756-9929-c0f31bbffe99,Sent,2025-11-16 04:24:00.312479+00:00,
11886,6721,7510718d-1313-44a0-90bd-a7adbb5fecb0,Sent,2025-11-16 04:23:22.312479+00:00,
11887,6723,539fac13-a071-4af9-874f-59ab0d4a80f9,Accepted,2025-11-17 09:27:23.312479+00:00,2025-11-17 09:30:03.312479+00:00
11888,6723,0f7b9de7-27e7-4c2f-81af-384812d897b6,Sent,2025-11-17 09:28:20.312479+00:00,
11889,6723,8baa18ec-3615-420f-a2e6-e7b6585b0bb1,Expired,2025-11-17 09:28:18.312479+00:00,2025-11-17 09:31:47.312479+00:00
11890,6723,30030fef-602b-4494-a418-408349460793,Expired,2025-11-17 09:28:07.312479+00:00,2025-11-17 09:29:58.312479+00:00
11891,6724,2a3080bc-40f6-4aed-a16f-b2ca7c47c262,Accepted,2025-11-17 05:54:37.312479+00:00,2025-11-17 05:55:35.312479+00:00
11892,6725,e5173387-f865-4ac3-9fcf-eae8bd5db582,Accepted,2025-11-16 20:02:28.312479+00:00,2025-11-16 20:02:39.312479+00:00
11893,6726,d36b7b14-2f9b-4f08-aa56-9b504a6e5478,Accepted,2025-11-17 05:55:01.312479+00:00,2025-11-17 05:55:06.312479+00:00
11894,6729,4f771019-dbe2-47c3-bfa2-8ae6d0d75e66,Accepted,2025-11-17 03:23:48.312479+00:00,2025-11-17 03:27:07.312479+00:00
11895,6732,31bed839-2c24-42b9-a475-734adfa87a94,Expired,2025-11-16 08:28:32.312479+00:00,2025-11-16 08:30:23.312479+00:00
11896,6732,080c1b7a-6bbb-4c1b-922b-dd6b9c4eebd3,Declined,2025-11-16 08:28:41.312479+00:00,2025-11-16 08:31:37.312479+00:00
11897,6731,80282c59-c17d-477c-9c7f-750986f654cb,Sent,2025-11-16 08:29:02.312479+00:00,
11898,6733,c506f87a-7203-4925-b08c-94ba5a3a1d00,Accepted,2025-11-16 03:25:24.312479+00:00,2025-11-16 03:25:55.312479+00:00
11899,6733,2984452c-0dbf-4958-98bb-730316bb32ed,Sent,2025-11-16 03:25:40.312479+00:00,
11900,6733,3fcf9073-2de3-4190-b56f-8e94459b0d79,Sent,2025-11-16 03:25:21.312479+00:00,
11901,6733,5ad05e4a-08de-4502-af28-1ce235e80b07,Declined,2025-11-16 03:25:27.312479+00:00,2025-11-16 03:28:38.312479+00:00
11902,6733,38788648-0b89-46a2-9655-e7ea9501124a,Sent,2025-11-16 03:25:23.312479+00:00,
11903,6734,3a19b669-c595-4510-9055-37dbaff90540,Accepted,2025-11-15 19:07:44.312479+00:00,2025-11-15 19:11:26.312479+00:00
11904,6734,16759699-1e17-4af5-84b2-0cf0835dae74,Sent,2025-11-15 19:07:38.312479+00:00,
11905,6734,2a8ebfce-cdcb-473f-b3ef-f2c2efd2c808,Expired,2025-11-15 19:07:25.312479+00:00,2025-11-15 19:16:57.312479+00:00
11906,6734,181aa244-5384-4216-9ee6-071156b44992,Sent,2025-11-15 19:07:27.312479+00:00,
11907,6735,c24bea5f-36f5-4ea7-bc52-4192d2834897,Accepted,2025-11-17 03:27:12.312479+00:00,2025-11-17 03:31:06.312479+00:00
11908,6736,bb55c4a5-8502-433a-b127-5e366c99aa4e,Accepted,2025-11-16 06:14:04.312479+00:00,2025-11-16 06:16:16.312479+00:00
11909,6736,58c4fa0e-d53b-435a-ae2a-7d1208776268,Expired,2025-11-16 06:13:30.312479+00:00,2025-11-16 06:15:26.312479+00:00
11910,6736,0834b644-594d-4fda-96c2-b0ae4969f2bd,Expired,2025-11-16 06:13:24.312479+00:00,2025-11-16 06:20:11.312479+00:00
11911,6736,25ba9c4c-7871-4c49-b68a-5db871a14c2c,Sent,2025-11-16 06:13:37.312479+00:00,
11912,6736,839812bb-09bb-41dc-814c-1e79609b1469,Declined,2025-11-16 06:13:23.312479+00:00,2025-11-16 06:21:28.312479+00:00
11913,6737,c29ab660-80a6-429f-a99f-6648dad8baa5,Accepted,2025-11-15 22:10:22.312479+00:00,2025-11-15 22:14:34.312479+00:00
11914,6739,79515312-8f61-4697-b4c4-29545fa49333,Sent,2025-11-15 18:13:58.312479+00:00,
11915,6739,c86ef4e2-0d27-4fdd-b81d-b79edd05f33c,Expired,2025-11-15 18:14:14.312479+00:00,2025-11-15 18:18:28.312479+00:00
11916,6739,f44cf71e-2d35-4685-a130-3316a1539038,Sent,2025-11-15 18:14:01.312479+00:00,
11917,6739,fc9bff32-f678-4950-a70f-f70e2dde80d4,Declined,2025-11-15 18:13:35.312479+00:00,2025-11-15 18:18:35.312479+00:00
11918,6740,16952a2f-a4b2-4fd5-8b55-f58f92a24c0a,Accepted,2025-11-15 22:20:59.312479+00:00,2025-11-15 22:23:41.312479+00:00
11919,6740,77d2e436-1957-4ad4-9290-9cf470a05137,Declined,2025-11-15 22:20:38.312479+00:00,2025-11-15 22:21:02.312479+00:00
11920,6741,5c239637-7d13-4266-906e-26fcbddb6ad6,Accepted,2025-11-15 20:39:10.312479+00:00,2025-11-15 20:42:37.312479+00:00
11921,6742,828f6b73-8ba1-4cb2-ab6b-0a62b260ead6,Accepted,2025-11-16 19:35:29.312479+00:00,2025-11-16 19:38:15.312479+00:00
11922,6742,8741ea52-a8be-4ad6-8648-2847dfb4b0a2,Declined,2025-11-16 19:35:50.312479+00:00,2025-11-16 19:35:42.312479+00:00
11923,6742,8e05bd09-c525-4d8a-aad7-89a52f0ee9a0,Sent,2025-11-16 19:35:25.312479+00:00,
11924,6742,0950edbc-7618-4954-88a6-57e6095346cc,Sent,2025-11-16 19:35:47.312479+00:00,
11925,6743,d0edb7da-7d2a-49bf-817e-10a82d287081,Accepted,2025-11-16 12:29:16.312479+00:00,2025-11-16 12:28:32.312479+00:00
11926,6743,b412d956-1903-41b8-bdb0-322e908075a1,Expired,2025-11-16 12:28:50.312479+00:00,2025-11-16 12:33:04.312479+00:00
11927,6744,04d9f7ab-d622-4563-989b-3ff62d0da8d3,Accepted,2025-11-16 13:36:41.312479+00:00,2025-11-16 13:40:58.312479+00:00
11928,6746,cb404cf7-8f71-44be-929c-85cb3c21d4e3,Accepted,2025-11-16 08:42:38.312479+00:00,2025-11-16 08:42:54.312479+00:00
11929,6747,0263e262-d075-401a-adec-3cda57002df6,Expired,2025-11-16 08:43:16.312479+00:00,2025-11-16 08:45:41.312479+00:00
11930,6746,faf82cdf-0efc-4c1b-a6ab-d13d1bb8841d,Declined,2025-11-16 08:43:08.312479+00:00,2025-11-16 08:45:29.312479+00:00
11931,6748,f8377d11-02df-494d-9ad8-20bad2994d37,Accepted,2025-11-16 20:58:51.312479+00:00,2025-11-16 21:00:13.312479+00:00
11932,6751,8900d61d-a35b-4dbe-a1c2-1555ac2623b6,Accepted,2025-11-15 18:38:11.312479+00:00,2025-11-15 18:42:09.312479+00:00
11933,6752,b164efca-7020-4d7c-bcb2-f617e92c2da6,Accepted,2025-11-17 04:07:31.312479+00:00,2025-11-17 04:12:05.312479+00:00
11934,6752,b328cd47-181c-4c43-b049-1c512f4c8037,Sent,2025-11-17 04:08:09.312479+00:00,
11935,6752,62421ce5-8719-4ef1-a99b-4f71f8850ba2,Expired,2025-11-17 04:08:02.312479+00:00,2025-11-17 04:10:37.312479+00:00
11936,6752,792c2825-311d-4839-af4b-df3a04108d2a,Expired,2025-11-17 04:07:55.312479+00:00,2025-11-17 04:07:31.312479+00:00
11937,6752,3b89846f-f52d-4f96-a1a5-48da3a02821c,Expired,2025-11-17 04:07:45.312479+00:00,2025-11-17 04:14:29.312479+00:00
11938,6753,cdbd15fc-1fa7-4fc2-9161-dc6261aafa9a,Expired,2025-11-17 05:10:19.312479+00:00,2025-11-17 05:11:34.312479+00:00
11939,6753,37a2c13d-79ee-4b71-8b5f-40dcdb2b3397,Sent,2025-11-17 05:09:25.312479+00:00,
11940,6757,07001741-a106-48b1-85aa-89ec0306cd18,Accepted,2025-11-17 03:30:58.312479+00:00,2025-11-17 03:32:16.312479+00:00
11941,6756,a376aaf7-cbdb-467a-bcf3-13bbc0fa5f23,Declined,2025-11-17 03:31:04.312479+00:00,2025-11-17 03:35:07.312479+00:00
11942,6754,95158c48-1c77-4214-a342-53ef6ff7dcd4,Expired,2025-11-17 03:31:09.312479+00:00,2025-11-17 03:40:05.312479+00:00
11943,6758,181aa244-5384-4216-9ee6-071156b44992,Accepted,2025-11-17 15:55:42.312479+00:00,2025-11-17 15:58:20.312479+00:00
11944,6759,c247f30c-450e-4b22-bf28-876c0acbdcae,Accepted,2025-11-17 03:26:07.312479+00:00,2025-11-17 03:25:47.312479+00:00
11945,6759,37883e96-d45d-435d-83e4-8e1e32c8609f,Sent,2025-11-17 03:25:34.312479+00:00,
11946,6760,f66a7122-51e6-47fd-b075-90ecee0a2eca,Accepted,2025-11-15 19:54:10.312479+00:00,2025-11-15 19:57:09.312479+00:00
11947,6762,80c1050e-abf5-4e60-b52c-cb77ce66cb3c,Accepted,2025-11-16 11:53:14.312479+00:00,2025-11-16 11:53:13.312479+00:00
11948,6761,d08d9b20-8105-471b-80bb-39a16a8c5fc8,Declined,2025-11-16 11:53:01.312479+00:00,2025-11-16 11:56:10.312479+00:00
11949,6762,695014e8-092b-4919-a62e-6da99f65c354,Declined,2025-11-16 11:52:31.312479+00:00,2025-11-16 11:53:46.312479+00:00
11950,6763,91c3470e-3a23-4fad-8f07-8051bed34813,Accepted,2025-11-17 03:29:15.312479+00:00,2025-11-17 03:30:43.312479+00:00
11951,6764,a1a124d2-c80c-4597-a3a4-d2d308b5662d,Accepted,2025-11-15 18:34:18.312479+00:00,2025-11-15 18:35:32.312479+00:00
11952,6764,a94174c8-1069-446c-85c4-9fe26e5d9c5c,Expired,2025-11-15 18:33:41.312479+00:00,2025-11-15 18:36:45.312479+00:00
11953,6765,6dd66f2d-a64d-41ab-9aa0-95574f389929,Accepted,2025-11-17 03:04:12.312479+00:00,2025-11-17 03:05:45.312479+00:00
11954,6765,ae00a341-78d7-4435-a6e0-c9e5e431247d,Sent,2025-11-17 03:04:10.312479+00:00,
11955,6765,7be057e6-b622-443d-a080-86407299eb45,Sent,2025-11-17 03:03:41.312479+00:00,
11956,6765,eb6b3a8d-500c-47f6-8919-fabd7ec843f2,Sent,2025-11-17 03:03:41.312479+00:00,
11957,6766,058f345d-c2d8-4a16-bf37-2bff9dab5047,Accepted,2025-11-15 18:31:56.312479+00:00,2025-11-15 18:32:05.312479+00:00
11958,6766,ef43fe11-53d1-44ef-918c-a6e0dd4ab421,Sent,2025-11-15 18:31:51.312479+00:00,
11959,6767,957085ba-353d-4c83-b20b-92f85ce94d07,Accepted,2025-11-15 21:01:31.312479+00:00,2025-11-15 21:04:55.312479+00:00
11960,6768,b83f81e3-c85a-45d8-923f-827aa502eb8f,Accepted,2025-11-16 12:22:04.312479+00:00,2025-11-16 12:23:49.312479+00:00
11961,6768,391b1306-f852-4af9-87fb-576f8d995039,Declined,2025-11-16 12:21:48.312479+00:00,2025-11-16 12:25:00.312479+00:00
11962,6768,bb55c4a5-8502-433a-b127-5e366c99aa4e,Declined,2025-11-16 12:22:05.312479+00:00,2025-11-16 12:31:19.312479+00:00
11963,6768,8baa18ec-3615-420f-a2e6-e7b6585b0bb1,Expired,2025-11-16 12:22:00.312479+00:00,2025-11-16 12:31:14.312479+00:00
11964,6770,6dbd2739-4afc-4d03-a69d-b6475df0bacc,Accepted,2025-11-16 00:23:25.312479+00:00,2025-11-16 00:27:44.312479+00:00
11965,6771,9d1889af-ab74-403a-bc0f-bdf8fbdaad95,Sent,2025-11-16 00:23:29.312479+00:00,
11966,6773,384c43f3-016a-4a04-96a2-e3b79c20df99,Accepted,2025-11-16 21:26:11.312479+00:00,2025-11-16 21:27:01.312479+00:00
11967,6773,52cf5860-ad5f-4b3c-a306-5cb95a1a8ab0,Declined,2025-11-16 21:25:25.312479+00:00,2025-11-16 21:30:08.312479+00:00
11968,6773,b9cbad43-c9c5-4e93-802e-9b576b5a36b2,Sent,2025-11-16 21:25:25.312479+00:00,
11969,6773,ab4e318d-a9c9-46a4-8de8-704fffe82e54,Expired,2025-11-16 21:25:42.312479+00:00,2025-11-16 21:26:25.312479+00:00
11970,6774,aceaf35b-9c89-46f5-927b-e3b983c3bcc7,Accepted,2025-11-17 03:12:14.312479+00:00,2025-11-17 03:15:19.312479+00:00
